LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,default.payment.next.month,BAL_AMT1,BAL_AMT2,BAL_AMT3,BAL_AMT4,BAL_AMT5,BAL_AMT6
50000.0,female,university,single,28,0,56992.0,54101.0,13392.0,18733.0,19115.0,19255.0
200000.0,female,graduate_school,single,25,0,9728.0,6196.0,-31653.0,-11974.0,50482.0,42545.0
100000.0,female,university,single,29,0,2815.0,10139.0,1528.0,231.0,1232.0,-38283.0
20000.0,female,high_school,married,44,0,322.0,228.0,-228.0,228.0,0.0,0.0
140000.0,female,graduate_school,single,36,0,603.0,-993.0,1170.0,390.0,-930.0,930.0
360000.0,male,graduate_school,married,34,0,-42312.0,10580.0,24147.0,-2756.0,12552.0,-1683.0
50000.0,female,university,married,33,0,45127.0,47247.0,47735.0,42641.0,38960.0,29120.0
390000.0,female,graduate_school,single,38,0,2913.0,-6870.0,-7527.0,16366.0,12728.0,807.0
180000.0,male,graduate_school,married,39,0,-582.0,5661.0,0.0,0.0,0.0,0.0
30000.0,female,graduate_school,married,30,0,26276.0,28097.0,28578.0,20892.0,24061.0,22652.0
270000.0,female,graduate_school,single,27,0,147268.0,126306.0,111519.0,89059.0,55264.0,10292.0
100000.0,female,graduate_school,married,25,0,7537.0,-102890.0,97074.0,50979.0,38883.0,33796.0
500000.0,female,graduate_school,married,49,0,-2943.0,-6014.0,-4643.0,-39293.0,-5004.0,20436.0
450000.0,female,university,married,41,0,76510.0,26690.0,7240.0,-5810.0,3449.0,-19865.0
130000.0,male,university,single,32,0,27495.0,0.0,0.0,0.0,0.0,0.0
20000.0,male,university,single,27,0,1200.0,0.0,0.0,0.0,0.0,0.0
360000.0,male,graduate_school,married,51,0,-2854.0,4681.0,-12027.0,12395.0,316.0,-6972.0
50000.0,male,high_school,married,23,0,12286.0,14111.0,0.0,0.0,0.0,-1000.0
10000.0,male,university,married,44,0,0.0,390.0,-780.0,780.0,0.0,0.0
290000.0,male,graduate_school,single,32,0,-6459.0,50003.0,29206.0,66369.0,67458.0,36383.0
120000.0,female,university,single,27,0,-4013.0,5079.0,-1479.0,-3450.0,4638.0,-5819.0
120000.0,female,graduate_school,married,35,0,7237.0,8449.0,13016.0,16373.0,17261.0,17363.0
360000.0,female,university,married,40,0,342122.0,333264.0,271728.0,254189.0,251688.0,278740.0
240000.0,male,university,single,26,0,19779.0,26930.0,27595.0,28128.0,25372.0,-95967.0
60000.0,female,graduate_school,single,27,0,0.0,0.0,-150.0,-1029.0,401.0,282.0
30000.0,male,graduate_school,married,36,0,923.0,543.0,-1342.0,1495.0,-215.0,1735.0
370000.0,male,university,single,33,0,68070.0,69258.0,73923.0,78091.0,78516.0,80519.0
150000.0,female,graduate_school,single,28,0,-382.0,382.0,0.0,0.0,-904.0,904.0
230000.0,male,university,married,45,0,40770.0,20733.0,13662.0,12520.0,-7561.0,-5731.0
30000.0,female,graduate_school,single,26,0,6267.0,3638.0,2417.0,1787.0,3906.0,-6397.0
20000.0,male,university,single,38,0,11260.0,17646.0,15922.0,17395.0,18325.0,18859.0
50000.0,male,graduate_school,single,25,0,9523.0,8216.0,-640.0,5431.0,-4413.0,-5304.0
90000.0,female,university,single,27,0,3403.0,1695.0,300.0,0.0,0.0,0.0
180000.0,female,graduate_school,single,27,0,91483.0,70738.0,77029.0,34295.0,42780.0,28987.0
480000.0,female,university,single,48,0,1475.0,-2657.0,-3979.0,5881.0,-301088.0,283210.0
210000.0,female,graduate_school,single,26,0,19758.0,-1513.0,15950.0,17915.0,16359.0,20604.0
330000.0,female,university,married,28,0,211793.0,215079.0,221440.0,215907.0,235414.0,253338.0
240000.0,male,university,married,54,0,12332.0,-217865.0,249228.0,236543.0,197731.0,191421.0
480000.0,male,university,married,31,0,51346.0,55411.0,55883.0,56452.0,58168.0,53931.0
50000.0,male,university,single,48,0,49831.0,44218.0,25698.0,17354.0,18118.0,18404.0
30000.0,male,university,married,38,0,-1338.0,1522.0,-5480.0,5305.0,175.0,-4000.0
400000.0,female,graduate_school,married,32,0,7217.0,-1507.0,-8073.0,6913.0,-907.0,2061.0
500000.0,female,graduate_school,married,44,0,-10762.0,-37962.0,58374.0,57855.0,-11287.0,11421.0
140000.0,female,university,married,34,0,0.0,0.0,0.0,0.0,0.0,0.0
180000.0,female,education_others,single,26,0,244797.0,237458.0,39053.0,5415.0,2309.0,0.0
50000.0,male,university,single,24,0,9325.0,10271.0,12157.0,11269.0,12012.0,11772.0
200000.0,female,graduate_school,married,37,0,3135.0,0.0,0.0,0.0,0.0,0.0
120000.0,male,graduate_school,single,38,0,50659.0,37844.0,18420.0,-4845.0,10155.0,1017.0
340000.0,female,university,married,48,0,295866.0,313685.0,319114.0,20768.0,19905.0,-87955.0
50000.0,male,high_school,married,54,0,48356.0,47861.0,46642.0,-15886.0,16147.0,15609.0
40000.0,male,graduate_school,single,26,0,16642.0,14279.0,17516.0,8838.0,17119.0,9081.0
140000.0,female,university,single,29,0,116158.0,119536.0,100317.0,98661.0,81512.0,79528.0
360000.0,male,university,married,28,0,201457.0,177485.0,-40779.0,-592.0,196231.0,-96285.0
50000.0,male,graduate_school,single,29,0,14497.0,1975.0,24631.0,25112.0,26548.0,23470.0
1000.0,male,unknown,marriage_others,18,0,100.0,0.0,0.0,0.0,0.0,0.0
170000.0,female,graduate_school,single,35,0,36.0,-2900.0,2254.0,-452.0,1939.0,-10025.0
50000.0,female,graduate_school,married,28,0,25888.0,14363.0,-18205.0,31679.0,26899.0,27424.0
320000.0,female,university,single,26,0,306983.0,305344.0,305360.0,298308.0,181120.0,184487.0
350000.0,male,graduate_school,married,40,0,59050.0,5840.0,-20272.0,15682.0,18902.0,13754.0
280000.0,female,graduate_school,single,29,0,32484.0,-8772.0,-12108.0,19640.0,1606.0,-3662.0
130000.0,female,university,married,47,0,81504.0,82852.0,87486.0,33793.0,33861.0,38931.0
220000.0,male,graduate_school,single,47,0,153351.0,155255.0,161400.0,163322.0,159467.0,183598.0
310000.0,female,graduate_school,single,36,0,-2105.0,2413.0,3299.0,-5039.0,-5580.0,-3108.0
180000.0,male,graduate_school,married,45,0,96462.0,113728.0,88314.0,91552.0,87422.0,59022.0
110000.0,male,university,single,31,0,58450.0,60563.0,60425.0,57118.0,47949.0,37047.0
230000.0,female,university,single,23,0,5260.0,5013.0,-26755.0,31053.0,21827.0,38189.0
500000.0,female,graduate_school,married,44,0,2215.0,-6206.0,-15692.0,-17192.0,22281.0,6260.0
200000.0,female,graduate_school,married,32,0,-10761.0,14279.0,-23248.0,4668.0,9947.0,-6453.0
170000.0,female,university,married,31,0,-427.0,427.0,-23073.0,22481.0,21354.0,25218.0
20000.0,female,university,married,50,0,5918.0,14913.0,11382.0,16820.0,15107.0,16287.0
170000.0,female,unknown,single,24,0,85663.0,-1814.0,-112853.0,92138.0,65818.0,11609.0
80000.0,female,university,married,45,0,64722.0,65541.0,66178.0,67532.0,68036.0,68989.0
300000.0,female,university,married,40,0,177136.0,145244.0,100727.0,186454.0,191920.0,-183350.0
400000.0,female,high_school,married,40,0,-1169.0,-5597.0,-6234.0,33830.0,-3461.0,-670.0
50000.0,male,university,single,45,0,28359.0,26717.0,14177.0,14949.0,11319.0,15119.0
350000.0,male,graduate_school,single,52,0,-1559.0,1550.0,-145.0,-283.0,-4113.0,252.0
20000.0,male,university,single,30,0,-5610.0,390.0,-780.0,780.0,0.0,0.0
390000.0,male,graduate_school,single,29,0,-6090.0,-84082.0,98169.0,91669.0,84080.0,77576.0
160000.0,male,education_others,single,26,0,-13451.0,7534.0,-11380.0,25172.0,21233.0,567.0
500000.0,female,graduate_school,married,38,0,-8869.0,374.0,2378.0,-4907.0,-3695.0,2653.0
360000.0,male,graduate_school,single,36,0,244315.0,236753.0,209609.0,39773.0,554.0,-724.0
200000.0,female,unknown,married,39,0,-5049.0,21312.0,3930.0,0.0,0.0,0.0
200000.0,female,graduate_school,single,26,0,-1735.0,2619.0,-19488.0,19515.0,760.0,-2344.0
340000.0,female,graduate_school,single,27,0,4511.0,1342.0,-6178.0,6426.0,-449.0,-995.0
140000.0,female,graduate_school,married,33,0,81314.0,82042.0,88165.0,87318.0,89847.0,29773.0
80000.0,male,university,married,28,0,65499.0,58882.0,64541.0,69348.0,62830.0,56483.0
360000.0,male,graduate_school,single,27,0,-4943.0,4300.0,-7141.0,8531.0,8531.0,-33.0
360000.0,male,graduate_school,single,32,0,6668.0,-19501.0,21669.0,-15872.0,15866.0,-46.0
100000.0,female,university,married,36,0,95550.0,92052.0,93474.0,93986.0,91979.0,89317.0
200000.0,male,high_school,single,27,0,-190832.0,185028.0,183755.0,186403.0,176890.0,161537.0
490000.0,female,graduate_school,single,29,0,18984.0,8863.0,1842.0,7028.0,-15657.0,10304.0
1000.0,male,unknown,marriage_others,18,0,100.0,0.0,0.0,0.0,0.0,0.0
470000.0,female,graduate_school,single,31,0,12625.0,4443.0,-7777.0,6592.0,2302.0,-6736.0
60000.0,female,high_school,married,33,0,56326.0,52083.0,51255.0,59338.0,55690.0,55484.0
80000.0,female,graduate_school,single,25,0,-4860.0,5640.0,-390.0,780.0,0.0,0.0
500000.0,female,university,married,40,0,-6907.0,-17006.0,26093.0,1911.0,15236.0,-12350.0
290000.0,male,graduate_school,single,40,0,80607.0,79118.0,82767.0,84673.0,84813.0,67969.0
310000.0,female,graduate_school,married,34,0,259696.0,255929.0,208649.0,184670.0,32589.0,105584.0
140000.0,female,university,single,31,0,48349.0,50468.0,50238.0,49368.0,53488.0,56542.0
150000.0,female,university,married,40,0,-2165.0,5573.0,9593.0,5977.0,-57655.0,77090.0
160000.0,female,graduate_school,single,36,0,163897.0,110666.0,114355.0,114867.0,117627.0,117613.0
400000.0,male,university,married,34,0,46271.0,51788.0,58147.0,55876.0,65178.0,40933.0
60000.0,male,university,marriage_others,41,0,58918.0,48643.0,42804.0,26940.0,9971.0,-39798.0
180000.0,female,high_school,married,31,0,65350.0,66618.0,68088.0,70029.0,70827.0,72086.0
120000.0,female,graduate_school,single,26,0,99452.0,100546.0,95326.0,107987.0,107652.0,110137.0
340000.0,female,university,single,27,0,5427.0,3975.0,-3025.0,7487.0,-16184.0,11516.0
180000.0,female,graduate_school,married,28,0,0.0,0.0,0.0,0.0,0.0,0.0
50000.0,female,high_school,single,60,0,24366.0,30018.0,31293.0,28176.0,28355.0,29641.0
200000.0,female,graduate_school,single,31,0,10577.0,-1130.0,1295.0,0.0,0.0,0.0
400000.0,female,high_school,single,49,0,-877.0,-32631.0,24002.0,539.0,4641.0,-1094.0
360000.0,male,graduate_school,single,28,0,5561.0,-3174.0,-7028.0,385.0,3892.0,-9851.0
140000.0,female,graduate_school,single,27,0,129749.0,132877.0,137355.0,106152.0,109839.0,91052.0
110000.0,female,high_school,married,36,0,-2345.0,4471.0,-490.0,1006.0,-2963.0,-1515.0
160000.0,female,high_school,single,35,0,89037.0,84677.0,77463.0,76969.0,74880.0,74378.0
380000.0,male,graduate_school,married,46,0,136068.0,82158.0,28720.0,14186.0,-183116.0,160576.0
160000.0,male,university,married,60,0,16430.0,18051.0,19209.0,19885.0,20157.0,20394.0
170000.0,female,university,single,27,0,-28127.0,24107.0,23059.0,23496.0,21919.0,20698.0
80000.0,male,university,single,26,0,77389.0,69585.0,80300.0,72724.0,74004.0,76715.0
500000.0,female,graduate_school,married,37,0,484165.0,492580.0,385379.0,304796.0,256876.0,241712.0
180000.0,female,graduate_school,single,26,0,3000.0,0.0,0.0,0.0,0.0,0.0
200000.0,female,graduate_school,married,59,0,87915.0,89585.0,91736.0,94216.0,95690.0,97912.0
50000.0,female,high_school,single,49,0,34796.0,35993.0,13248.0,21293.0,19508.0,18971.0
50000.0,female,university,married,51,0,38268.0,24579.0,22706.0,14800.0,5988.0,7649.0
70000.0,female,graduate_school,married,25,0,0.0,0.0,-398.0,398.0,-3160.0,2341.0
100000.0,female,graduate_school,single,27,0,3504.0,-533.0,-5052.0,3973.0,597.0,-2242.0
80000.0,female,university,single,32,0,-330.0,330.0,2931.0,-6390.0,6918.0,0.0
200000.0,male,graduate_school,married,32,0,760.0,-380.0,760.0,0.0,380.0,-154350.0
320000.0,male,graduate_school,married,46,0,-5724.0,1126.0,2571.0,-3356.0,4851.0,-9077.0
60000.0,male,university,single,29,0,45631.0,46574.0,47476.0,49260.0,47509.0,52522.0
200000.0,female,graduate_school,single,24,0,-378.0,1053.0,-500.0,-1557.0,-21265.0,19023.0
160000.0,female,university,single,38,0,0.0,0.0,-68600.0,67200.0,70000.0,0.0
50000.0,male,high_school,single,26,0,49024.0,22230.0,18909.0,19902.0,18731.0,-9493.0
30000.0,female,high_school,single,23,0,31647.0,31141.0,30463.0,30756.0,29866.0,28757.0
30000.0,male,university,single,29,0,10539.0,12109.0,12244.0,11304.0,7588.0,4573.0
500000.0,male,graduate_school,single,39,0,286987.0,276925.0,276959.0,248420.0,279642.0,276666.0
320000.0,female,university,married,50,0,261602.0,248065.0,275792.0,253009.0,235205.0,235228.0
30000.0,female,university,married,24,0,20532.0,22361.0,23743.0,22826.0,3264.0,3400.0
420000.0,male,university,single,39,0,196978.0,202929.0,184689.0,167047.0,170480.0,170109.0
320000.0,female,graduate_school,single,34,0,-532.0,-536.0,-528.0,-1336.0,-1336.0,-1336.0
70000.0,female,university,married,46,0,67749.0,66368.0,68718.0,58465.0,28310.0,25738.0
50000.0,male,university,single,23,0,46384.0,47971.0,51400.0,0.0,0.0,0.0
500000.0,female,university,married,44,0,186526.0,180130.0,173923.0,167554.0,160826.0,154231.0
100000.0,male,university,single,29,0,51183.0,-5478.0,217.0,1044.0,-2217.0,-1478.0
50000.0,female,high_school,married,25,0,-49159.0,37810.0,10143.0,9259.0,7793.0,7768.0
20000.0,female,university,single,30,0,16560.0,14397.0,15734.0,17445.0,17743.0,18458.0
290000.0,female,graduate_school,single,35,0,182353.0,187303.0,188676.0,190488.0,189476.0,189079.0
140000.0,male,graduate_school,married,45,0,38116.0,39199.0,38684.0,42752.0,43733.0,44888.0
340000.0,female,university,single,32,0,163246.0,96467.0,97819.0,101477.0,102454.0,106419.0
220000.0,female,university,single,33,0,146664.0,150346.0,158994.0,149506.0,121399.0,124357.0
50000.0,female,graduate_school,single,26,0,39270.0,40632.0,41399.0,42346.0,43209.0,40920.0
180000.0,female,university,married,46,0,34205.0,29411.0,20051.0,25451.0,10123.0,30680.0
360000.0,male,high_school,single,29,0,0.0,0.0,0.0,0.0,0.0,0.0
280000.0,male,graduate_school,married,41,0,-3209.0,1997.0,1065.0,477.0,10.0,-1745.0
260000.0,female,high_school,single,40,0,-2740.0,3000.0,0.0,0.0,0.0,0.0
60000.0,male,university,married,46,0,2761.0,-6180.0,6463.0,6464.0,5354.0,-11555.0
90000.0,female,graduate_school,single,28,0,5799.0,95.0,3257.0,3649.0,8680.0,-12156.0
20000.0,male,graduate_school,single,25,0,12942.0,12381.0,19320.0,12230.0,17757.0,8375.0
180000.0,female,graduate_school,married,35,0,64885.0,41898.0,45702.0,39533.0,52631.0,62564.0
30000.0,male,high_school,single,23,0,732.0,19501.0,19831.0,21231.0,7589.0,31018.0
320000.0,male,graduate_school,married,40,0,-23298.0,-52498.0,-146218.0,228818.0,8122.0,7433.0
60000.0,female,graduate_school,single,32,0,31634.0,-12306.0,18026.0,-279.0,279.0,-56940.0
30000.0,male,university,married,33,0,14162.0,11601.0,20291.0,20939.0,21335.0,22160.0
150000.0,female,high_school,single,23,0,10110.0,9502.0,10760.0,5348.0,6970.0,5534.0
230000.0,female,graduate_school,married,30,0,6168.0,2951.0,8698.0,5898.0,10898.0,-3937.0
110000.0,female,high_school,single,31,0,73895.0,76110.0,63968.0,59286.0,58495.0,56237.0
180000.0,male,graduate_school,married,44,0,0.0,0.0,0.0,0.0,0.0,-4003.0
400000.0,female,high_school,married,47,0,1333.0,-2859.0,633.0,-7082.0,-14695.0,24355.0
110000.0,female,graduate_school,married,51,0,99930.0,98662.0,89037.0,92097.0,62628.0,63814.0
30000.0,male,graduate_school,single,24,0,23765.0,24554.0,26703.0,25459.0,30002.0,27571.0
360000.0,male,unknown,married,34,0,20395.0,-2339.0,-8332.0,-3171.0,-13834.0,51506.0
80000.0,female,graduate_school,single,22,0,46566.0,47122.0,40056.0,35753.0,26687.0,26656.0
220000.0,female,graduate_school,single,30,0,-672.0,-2587.0,-1777.0,-32878.0,42731.0,28644.0
280000.0,male,graduate_school,single,31,0,-32.0,-4951.0,4877.0,-4590.0,5128.0,-755.0
230000.0,female,university,single,26,0,-71911.0,80523.0,81643.0,30695.0,-9610.0,6184.0
100000.0,female,high_school,married,33,0,27130.0,37106.0,34975.0,34079.0,37987.0,39982.0
100000.0,male,university,single,23,0,0.0,0.0,0.0,0.0,0.0,0.0
500000.0,male,graduate_school,married,42,0,555304.0,575895.0,576564.0,549435.0,525702.0,548638.0
50000.0,female,unknown,single,48,0,45937.0,31816.0,57027.0,36249.0,780.0,0.0
200000.0,male,university,single,35,0,84750.0,86618.0,88499.0,89317.0,92110.0,93906.0
400000.0,female,graduate_school,single,29,0,77970.0,67357.0,69117.0,69137.0,67155.0,73667.0
180000.0,female,graduate_school,single,27,0,980.0,604.0,376.0,-2202.0,2202.0,-669.0
430000.0,female,graduate_school,married,37,0,1253.0,-23135.0,18483.0,-8194.0,11009.0,-1437.0
20000.0,male,university,single,41,0,15507.0,15741.0,5654.0,8688.0,3042.0,-13365.0
290000.0,female,high_school,married,29,0,150423.0,160345.0,161924.0,164227.0,157884.0,156912.0
310000.0,female,graduate_school,single,25,0,136483.0,137296.0,140625.0,143388.0,147132.0,150887.0
350000.0,female,graduate_school,single,40,0,-644.0,-6677.0,3670.0,-1500.0,-2366.0,-3866.0
30000.0,female,university,married,26,0,-3470.0,4483.0,960.0,1770.0,-11242.0,9242.0
80000.0,female,university,single,40,0,76190.0,75535.0,77889.0,78956.0,79855.0,77568.0
480000.0,female,graduate_school,married,45,0,16968.0,10278.0,-947.0,-2153.0,-5679.0,8429.0
280000.0,female,university,married,44,0,9449.0,12.0,-2404.0,-2778.0,-424.0,5834.0
80000.0,female,high_school,married,55,0,41753.0,39614.0,38927.0,37896.0,38206.0,36648.0
350000.0,female,graduate_school,married,33,0,1668.0,-1274.0,-4064.0,3169.0,-3352.0,-14412.0
30000.0,male,university,single,31,0,24787.0,26752.0,85653.0,27351.0,28103.0,23400.0
450000.0,female,university,married,44,0,-7559.0,8635.0,-1098.0,65.0,-2317.0,3187.0
70000.0,female,high_school,married,31,0,7633.0,8462.0,12259.0,15525.0,13772.0,14380.0
30000.0,male,high_school,single,52,0,18028.0,15269.0,14635.0,15413.0,14296.0,8151.0
570000.0,female,graduate_school,married,39,0,-1488.0,219.0,-1510.0,-2443.0,2669.0,657.0
130000.0,female,university,single,37,0,77731.0,79883.0,83328.0,85860.0,86481.0,88858.0
50000.0,female,university,single,23,0,34100.0,45886.0,27838.0,18748.0,18403.0,18536.0
50000.0,female,university,married,29,0,45529.0,33955.0,48543.0,47032.0,19130.0,14299.0
110000.0,female,university,married,30,0,98019.0,99096.0,100590.0,100500.0,100754.0,101912.0
80000.0,female,high_school,married,33,0,218.0,-893.0,-231.0,1338.0,0.0,-1080.0
90000.0,female,university,married,30,0,64937.0,61442.0,50000.0,36422.0,-6220.0,46656.0
360000.0,female,university,single,33,0,-4516.0,1315.0,225.0,4912.0,1150.0,-9294.0
70000.0,male,graduate_school,single,30,0,34615.0,24510.0,11402.0,8464.0,6464.0,-1000.0
90000.0,female,graduate_school,single,27,0,80640.0,77611.0,80081.0,57610.0,58621.0,59636.0
30000.0,female,graduate_school,single,24,0,-15352.0,17752.0,640.0,-2583.0,-2070.0,2070.0
160000.0,female,university,single,29,0,2248.0,-4907.0,-622.0,5515.0,-10.0,-5695.0
390000.0,male,graduate_school,married,41,0,-2593.0,13403.0,6439.0,-3653.0,4579.0,548.0
260000.0,female,graduate_school,single,31,0,220678.0,193429.0,197300.0,201182.0,201332.0,200263.0
50000.0,male,graduate_school,single,36,0,47650.0,46854.0,45392.0,47026.0,46630.0,47173.0
300000.0,female,graduate_school,single,41,0,5770.0,0.0,0.0,0.0,0.0,0.0
50000.0,male,high_school,single,29,0,0.0,0.0,0.0,0.0,0.0,0.0
50000.0,male,graduate_school,single,24,0,1959.0,-993.0,1655.0,-1250.0,1250.0,1000.0
170000.0,female,graduate_school,single,25,0,6961.0,5130.0,-28864.0,31488.0,14814.0,20293.0
180000.0,male,university,married,49,0,26000.0,0.0,0.0,-36246.0,35586.0,1470.0
50000.0,male,university,married,45,0,7087.0,8708.0,9650.0,11358.0,10480.0,10802.0
200000.0,male,graduate_school,single,31,0,0.0,0.0,0.0,0.0,0.0,0.0
260000.0,female,university,married,31,0,217.0,495.0,1497.0,-2144.0,1236.0,703.0
200000.0,female,university,single,30,0,-5501.0,5499.0,-1.0,-1.0,-1.0,-779.0
200000.0,female,university,married,27,0,167381.0,167078.0,173026.0,182026.0,198862.0,169770.0
110000.0,female,graduate_school,single,28,0,51427.0,43228.0,40525.0,29703.0,27177.0,27972.0
130000.0,male,graduate_school,single,29,0,3372.0,-53657.0,29904.0,71838.0,22057.0,4587.0
360000.0,male,graduate_school,single,29,0,6761.0,-668.0,-250.0,2443.0,-29454.0,11099.0
120000.0,female,university,married,45,0,-2795.0,2795.0,0.0,-2022.0,1706.0,-397.0
390000.0,female,graduate_school,single,33,0,79100.0,82038.0,75373.0,79335.0,80744.0,41142.0
340000.0,female,graduate_school,married,43,0,12928.0,16338.0,15035.0,23238.0,19592.0,11378.0
130000.0,male,graduate_school,single,28,0,85418.0,80858.0,73028.0,63068.0,58346.0,50572.0
200000.0,female,university,married,26,0,45436.0,43597.0,33939.0,31596.0,33376.0,33115.0
500000.0,male,university,married,49,0,9502.0,7206.0,9000.0,13000.0,0.0,0.0
300000.0,male,graduate_school,married,55,0,14202.0,0.0,-11940.0,-5753.0,15291.0,2402.0
80000.0,female,university,single,29,0,0.0,0.0,0.0,0.0,0.0,0.0
50000.0,female,university,single,39,0,23254.0,25856.0,-15611.0,14121.0,15539.0,18090.0
70000.0,female,graduate_school,single,27,0,66227.0,68097.0,62636.0,63614.0,62042.0,64280.0
50000.0,female,university,married,44,0,4249.0,5092.0,6104.0,7947.0,8102.0,8277.0
210000.0,female,graduate_school,single,31,0,8968.0,6464.0,15919.0,10275.0,275.0,24401.0
20000.0,male,university,single,34,0,33563.0,15288.0,14612.0,16696.0,10875.0,20443.0
320000.0,male,university,married,46,0,330404.0,327051.0,319941.0,316109.0,309028.0,278993.0
200000.0,female,university,married,35,0,-227.0,437.0,12704.0,5715.0,4285.0,14785.0
220000.0,female,graduate_school,single,36,0,2853.0,-14939.0,14963.0,-910.0,-895.0,925.0
180000.0,female,graduate_school,married,33,0,-7807.0,-4889.0,6575.0,-11515.0,24138.0,-32798.0
20000.0,female,university,married,63,0,-858.0,2310.0,1716.0,-49.0,978.0,0.0
500000.0,female,university,married,32,0,19395.0,11226.0,-1029.0,1949.0,-11953.0,11833.0
180000.0,female,high_school,single,24,0,-35300.0,34300.0,1000.0,0.0,-1245.0,1245.0
50000.0,male,university,single,32,0,45734.0,44741.0,42300.0,42681.0,43733.0,24185.0
50000.0,female,university,married,38,0,48723.0,48809.0,47651.0,48908.0,38923.0,36262.0
50000.0,female,high_school,married,31,0,28231.0,28829.0,25323.0,26454.0,26330.0,26858.0
110000.0,female,graduate_school,married,43,0,100622.0,98139.0,100414.0,101998.0,100980.0,92938.0
30000.0,female,university,married,33,0,28593.0,27139.0,28935.0,29388.0,20847.0,21587.0
110000.0,female,education_others,married,37,0,67459.0,67076.0,67384.0,57466.0,58709.0,58420.0
70000.0,male,university,single,29,0,-8187.0,-117914.0,-10595.0,-7538.0,-610.0,-14817.0
20000.0,male,university,married,37,0,15018.0,16584.0,15022.0,8190.0,8190.0,0.0
130000.0,male,university,married,39,0,84769.0,85734.0,87495.0,85966.0,86918.0,92605.0
50000.0,male,university,single,26,0,39860.0,33974.0,26591.0,22043.0,18167.0,18478.0
490000.0,female,university,single,34,0,-38325.0,-46569.0,56358.0,32554.0,-7175.0,2808.0
130000.0,female,university,single,22,0,32958.0,12867.0,8051.0,8783.0,3115.0,8293.0
260000.0,female,university,single,31,0,159071.0,134702.0,70531.0,155040.0,82008.0,84575.0
110000.0,female,graduate_school,single,28,0,104149.0,78240.0,71760.0,61720.0,59529.0,56228.0
180000.0,female,university,married,32,0,145307.0,137025.0,132975.0,85948.0,77069.0,74462.0
30000.0,female,high_school,married,39,0,25574.0,19769.0,25647.0,22518.0,26938.0,25674.0
70000.0,male,university,single,38,0,46415.0,48258.0,48708.0,20295.0,15635.0,15903.0
20000.0,female,university,married,23,0,6979.0,7200.0,9907.0,4599.0,9422.0,17985.0
280000.0,male,graduate_school,married,44,0,-1184.0,-52171.0,48943.0,-17395.0,22002.0,2114.0
50000.0,male,university,married,25,0,45310.0,46705.0,44476.0,46118.0,40567.0,8938.0
20000.0,male,university,single,24,0,16686.0,18086.0,19618.0,0.0,0.0,0.0
60000.0,male,university,single,30,0,41150.0,0.0,390.0,-16056.0,14666.0,15525.0
290000.0,male,university,married,49,0,189524.0,123032.0,121088.0,118694.0,119418.0,119746.0
90000.0,female,graduate_school,single,27,0,23678.0,24628.0,23748.0,24386.0,22171.0,23607.0
70000.0,female,university,single,22,0,64699.0,50942.0,39488.0,33685.0,29122.0,28123.0
500000.0,female,university,single,31,0,38818.0,39981.0,31679.0,56144.0,65191.0,70419.0
30000.0,female,graduate_school,single,30,0,27694.0,26910.0,16991.0,9745.0,3545.0,3309.0
160000.0,male,graduate_school,single,30,0,-3601.0,6505.0,-12904.0,7980.0,4180.0,1710.0
20000.0,female,university,married,25,0,12473.0,21821.0,21197.0,20400.0,20000.0,20000.0
50000.0,female,high_school,married,31,0,37158.0,38383.0,35791.0,26708.0,25930.0,25314.0
200000.0,male,graduate_school,married,57,0,-734.0,-9080.0,10764.0,9830.0,669.0,-2716.0
180000.0,female,graduate_school,single,28,0,164155.0,125213.0,74197.0,-19.0,-142214.0,137076.0
70000.0,female,graduate_school,single,26,0,43722.0,45350.0,46567.0,45808.0,41122.0,41077.0
440000.0,female,university,married,28,0,8325.0,-5093.0,-49641.0,6775.0,-7870.0,-69089.0
160000.0,female,graduate_school,married,40,0,-3843.0,1952.0,-2644.0,-1457.0,2950.0,-2215.0
50000.0,female,graduate_school,single,22,0,12429.0,8274.0,-2515.0,7781.0,0.0,0.0
30000.0,female,high_school,single,55,0,-830.0,340.0,-1220.0,780.0,0.0,0.0
280000.0,female,graduate_school,married,47,0,2002.0,1311.0,-430.0,430.0,-120.0,-1854.0
20000.0,female,university,single,29,0,14648.0,8573.0,11204.0,12345.0,14764.0,17049.0
30000.0,female,university,married,53,0,23627.0,24891.0,26651.0,27827.0,28412.0,24848.0
100000.0,female,university,married,33,0,88937.0,85617.0,86970.0,76105.0,69086.0,64799.0
130000.0,female,university,married,33,0,81983.0,79946.0,81021.0,82532.0,81188.0,84778.0
210000.0,female,high_school,single,36,0,54605.0,55727.0,57050.0,58330.0,59394.0,61444.0
50000.0,female,university,married,41,0,45315.0,41396.0,33114.0,19790.0,18409.0,18773.0
140000.0,female,university,married,34,0,125541.0,129186.0,134118.0,135662.0,127719.0,131694.0
70000.0,female,university,single,24,0,62750.0,53840.0,42859.0,0.0,-2254.0,-22484.0
20000.0,female,university,married,29,0,12757.0,13996.0,14825.0,19334.0,20510.0,19397.0
320000.0,female,graduate_school,single,39,0,81224.0,83025.0,89433.0,97659.0,105567.0,94935.0
360000.0,male,university,married,37,0,189656.0,128732.0,125457.0,61650.0,-87754.0,84595.0
30000.0,female,graduate_school,single,30,0,480.0,3381.0,7085.0,14788.0,13388.0,22728.0
