ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month,PAY_1
2730,120000.0,1,1,2,29,0,0,0,0,0,0,118303.0,98232.0,150952.0,77639.0,79966.0,61248.0,3358.0,3400.0,6000.0,3200.0,4000.0,845.0,1,
2731,80000.0,1,2,2,36,0,0,0,0,0,0,19211.0,20237.0,21268.0,23903.0,24367.0,24964.0,1337.0,1368.0,3003.0,1000.0,1000.0,2000.0,1,
2732,210000.0,2,1,2,26,1,-1,2,0,0,-2,-12.0,488.0,488.0,488.0,-260.0,-506.0,500.0,0.0,0.0,0.0,0.0,0.0,0,
2733,50000.0,2,3,1,43,2,2,2,2,2,2,44865.0,46760.0,47390.0,44520.0,45310.0,44430.0,2923.0,1700.0,0.0,3500.0,0.0,2000.0,1,
2734,130000.0,2,2,2,27,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,380.0,390.0,390.0,390.0,390.0,380.0,400.0,0,
2735,50000.0,1,1,1,28,0,0,-2,-2,-2,-2,4545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
2736,800000.0,1,2,1,53,-1,-1,-1,0,0,-1,7639.0,5552.0,64535.0,40814.0,12590.0,9339.0,11145.0,64657.0,131.0,247.0,9366.0,63482.0,0,
2737,190000.0,2,2,2,53,0,0,0,0,0,0,173058.0,133198.0,131891.0,133516.0,135008.0,136486.0,6300.0,5000.0,5000.0,5000.0,5100.0,5000.0,0,
2738,30000.0,1,2,1,41,0,0,0,-2,-2,-2,29866.0,30900.0,0.0,0.0,0.0,0.0,1900.0,0.0,0.0,0.0,0.0,0.0,0,
2739,210000.0,1,2,2,25,2,0,0,0,2,0,7474.0,8625.0,3511.0,4950.0,4727.0,5494.0,1500.0,1500.0,1500.0,0.0,1000.0,1000.0,1,
2740,360000.0,1,1,1,47,-1,-1,-1,0,-1,-1,1548.0,-32.0,177639.0,174397.0,4852.0,4125.0,0.0,177671.0,3508.0,4876.0,4188.0,10007.0,0,
2741,220000.0,2,1,1,36,0,0,0,0,0,0,210475.0,216513.0,196219.0,200117.0,204312.0,208373.0,9639.0,7123.0,7162.0,7419.0,7462.0,8621.0,0,
2742,520000.0,2,2,2,42,0,0,0,0,0,0,437492.0,405442.0,381086.0,353074.0,330171.0,324386.0,14710.0,14200.0,12300.0,11200.0,11200.0,11200.0,0,
2743,150000.0,2,1,1,40,0,0,0,0,0,0,152880.0,151333.0,151264.0,146328.0,148012.0,151014.0,6000.0,10031.0,4630.0,4918.0,9000.0,5104.0,0,
2744,140000.0,2,1,1,33,1,-1,-1,-2,-2,-2,0.0,840.0,0.0,0.0,0.0,0.0,840.0,0.0,0.0,0.0,0.0,0.0,0,
2745,280000.0,1,3,1,40,2,0,0,0,0,0,178220.0,184848.0,188411.0,191291.0,189029.0,192023.0,10000.0,9000.0,8000.0,6738.0,6974.0,7600.0,1,
2746,280000.0,2,3,1,37,-1,-1,2,-1,-1,-1,4591.0,38854.0,15287.0,14201.0,26133.0,4504.0,38979.0,16.0,14201.0,26133.0,4504.0,10748.0,0,
2747,210000.0,2,2,2,31,0,0,0,0,0,0,168161.0,133113.0,130769.0,95962.0,49839.0,46824.0,5000.0,5032.0,3783.0,2021.0,3000.0,0.0,0,
2748,320000.0,2,1,2,43,0,0,0,0,0,0,34702.0,76361.0,58124.0,70717.0,78149.0,70379.0,50390.0,20000.0,20000.0,15000.0,40000.0,40000.0,0,
2749,210000.0,2,3,1,36,-1,-1,-1,-1,-1,-1,1168.0,1511.0,0.0,1783.0,1000.0,150.0,1511.0,0.0,1783.0,1000.0,150.0,14780.0,0,
2750,100000.0,2,1,2,27,0,0,0,0,0,0,75296.0,76672.0,78343.0,79111.0,79993.0,81279.0,3000.0,3400.0,3000.0,3000.0,3000.0,3000.0,0,
2751,200000.0,2,1,1,40,2,2,2,2,2,2,80468.0,82874.0,84900.0,85758.0,87003.0,89112.0,4200.0,4100.0,3000.0,3400.0,3500.0,0.0,1,
2752,300000.0,1,3,1,44,-1,-1,-1,-1,-1,-1,530.0,25576.0,1561.0,2106.0,2656.0,4274.0,25576.0,1561.0,2106.0,2656.0,4274.0,4310.0,0,
2753,210000.0,2,2,2,37,0,0,0,0,0,0,26557.0,31090.0,58054.0,44624.0,43339.0,44245.0,5000.0,28008.0,15000.0,1552.0,1605.0,1615.0,0,
2754,490000.0,2,2,1,52,-1,-1,-1,-1,-1,-1,2779.0,22595.0,755.0,7000.0,0.0,4341.0,22595.0,762.0,7000.0,0.0,4341.0,1061.0,0,
2755,10000.0,2,2,1,40,0,0,-1,0,0,0,9135.0,0.0,1912.0,3071.0,4012.0,9882.0,0.0,1912.0,1200.0,1000.0,1000.0,1000.0,0,
2756,360000.0,2,2,1,33,0,0,-2,-1,-1,-1,3177.0,0.0,0.0,1672.0,0.0,986.0,0.0,0.0,1672.0,0.0,986.0,780.0,0,
2757,50000.0,1,3,1,42,0,0,0,0,0,0,47838.0,49246.0,50376.0,9408.0,9605.0,9806.0,2180.0,2310.0,336.0,348.0,360.0,349.0,0,
2758,290000.0,2,1,1,41,-1,-1,-1,-1,-2,-1,11200.0,0.0,970.0,0.0,0.0,2184.0,0.0,970.0,0.0,0.0,2184.0,1140.0,0,
2759,160000.0,2,2,2,37,2,2,2,2,2,2,147333.0,143786.0,151842.0,147962.0,156921.0,159416.0,200.0,12000.0,0.0,11500.0,5811.0,0.0,1,
2760,110000.0,2,2,2,29,2,2,4,4,3,2,600.0,600.0,600.0,600.0,300.0,150.0,0.0,0.0,0.0,0.0,0.0,921.0,1,
2761,210000.0,2,2,1,49,-2,-2,-1,-1,-1,-1,21639.0,8455.0,18062.0,3019.0,5587.0,28210.0,8455.0,18145.0,3019.0,5587.0,28210.0,2706.0,0,
2762,50000.0,1,2,2,25,-2,-2,-2,-2,-2,-2,-1587.0,-5174.0,-2587.0,-2587.0,-2587.0,-2587.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
2763,30000.0,2,2,1,25,1,2,0,0,0,0,30347.0,28517.0,29709.0,29833.0,29306.0,29348.0,0.0,1800.0,1000.0,1041.0,1138.0,932.0,0,
2764,110000.0,1,2,1,38,2,2,2,2,0,0,103202.0,69917.0,68917.0,69141.0,135478.0,71875.0,2500.0,2494.0,2477.0,2500.0,3003.0,3000.0,1,
2765,1000.0,1,6,3,18,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2766,140000.0,1,1,1,49,2,0,0,0,0,0,136128.0,98337.0,60627.0,39760.0,40045.0,40865.0,4756.0,3600.0,1500.0,1300.0,1318.0,1307.0,1,
2767,200000.0,2,2,2,30,-2,-2,-2,-2,-2,-2,4690.0,2026.0,4900.0,1508.0,2451.0,2966.0,2028.0,4942.0,1508.0,2467.0,2972.0,6317.0,0,
2768,200000.0,2,1,1,40,-1,-1,-1,-1,-1,-1,16204.0,7870.0,18041.0,4288.0,2270.0,467.0,7870.0,18090.0,4288.0,2270.0,467.0,18.0,0,
2769,230000.0,2,1,2,28,-1,-1,-1,-1,-1,-1,12089.0,2306.0,13827.0,11686.0,46963.0,15962.0,2306.0,13835.0,11686.0,46963.0,15962.0,1596.0,0,
2770,140000.0,2,2,2,29,0,0,0,0,0,0,46605.0,35797.0,36615.0,28354.0,18093.0,6723.0,2281.0,1683.0,929.0,1000.0,134.0,0.0,0,
2771,220000.0,2,2,1,51,0,0,0,0,0,-2,36022.0,12838.0,8605.0,5352.0,-5048.0,-5048.0,3010.0,3040.0,1000.0,0.0,0.0,0.0,0,
2772,40000.0,2,2,1,49,0,0,0,0,0,0,36159.0,38241.0,39121.0,40400.0,40000.0,40000.0,3000.0,1800.0,2000.0,0.0,0.0,0.0,0,
2773,340000.0,1,2,2,41,-2,-2,-2,-2,-2,-2,186.0,3823.0,-20.0,4016.0,6209.0,2081.0,3842.0,0.0,4036.0,6254.0,2091.0,1917.0,0,
2774,80000.0,2,3,1,28,0,0,0,0,0,0,72561.0,62691.0,61652.0,54602.0,50011.0,49701.0,2300.0,2809.0,2104.0,1708.0,1768.0,1807.0,0,
2775,50000.0,1,2,1,36,-1,-1,-1,-1,0,0,630.0,815.0,1104.0,9182.0,8989.0,8443.0,1000.0,1104.0,9182.0,275.0,801.0,184.0,0,
2776,240000.0,2,2,1,41,-2,-1,-1,-1,-2,-2,852.0,1738.0,186673.0,5517.0,2660.0,1480.0,1746.0,187473.0,5517.0,2660.0,1480.0,0.0,0,
2777,80000.0,1,3,1,52,-1,0,0,0,0,0,35861.0,18521.0,19385.0,20561.0,21261.0,21457.0,1500.0,1500.0,1500.0,1028.0,876.0,1449.0,0,
2778,80000.0,2,2,2,24,0,0,0,0,0,0,75125.0,77353.0,78321.0,73731.0,39643.0,39457.0,3503.0,5001.0,2092.0,1218.0,1445.0,878.0,0,
2779,200000.0,2,1,2,31,0,0,0,0,0,0,68244.0,65243.0,61590.0,47301.0,47232.0,25231.0,6018.0,2507.0,2011.0,4140.0,5072.0,500.0,0,
2780,230000.0,2,2,1,25,0,0,0,0,0,0,9167.0,10468.0,10722.0,11543.0,10058.0,20158.0,1392.0,2000.0,1000.0,0.0,10100.0,2253.0,0,
2781,70000.0,2,1,2,48,0,0,0,0,0,0,62319.0,65102.0,63529.0,61778.0,42092.0,36751.0,6000.0,4000.0,3000.0,5000.0,5000.0,2000.0,0,
2782,230000.0,2,2,1,43,0,0,0,0,0,0,41435.0,42106.0,43532.0,44504.0,44267.0,45564.0,1674.0,3000.0,2011.0,1574.0,2000.0,2000.0,0,
2783,300000.0,1,1,1,44,0,0,0,0,0,0,58137.0,51459.0,49737.0,48015.0,36004.0,6748.0,3000.0,2000.0,1500.0,3000.0,1000.0,3000.0,0,
2784,100000.0,2,3,1,39,-2,-1,-1,-1,-1,-2,10135.0,1646.0,1635.0,884.0,0.0,0.0,1646.0,5635.0,884.0,0.0,0.0,0.0,0,
2785,210000.0,2,3,1,33,0,0,0,0,0,2,31570.0,32756.0,33905.0,35035.0,37465.0,36713.0,2000.0,2000.0,2000.0,3000.0,0.0,734.0,0,
2786,50000.0,1,3,1,45,0,0,0,0,0,0,29287.0,29875.0,15028.0,5639.0,6389.0,7130.0,1600.0,1700.0,1250.0,1000.0,1000.0,1000.0,0,
2787,30000.0,1,1,2,26,0,0,-1,-1,-1,-1,27172.0,27000.0,780.0,0.0,30525.0,0.0,1000.0,780.0,0.0,30525.0,0.0,0.0,0,
2788,80000.0,1,3,2,30,0,0,0,0,0,0,78010.0,5976.0,5812.0,4788.0,3758.0,3812.0,1106.0,1060.0,154.0,147.0,127.0,52.0,1,
2789,20000.0,1,1,2,25,1,-1,-1,0,0,0,-431.0,569.0,1769.0,2582.0,3184.0,3974.0,1000.0,1769.0,1000.0,800.0,1000.0,4000.0,0,
2790,10000.0,1,3,2,56,2,2,0,0,0,0,10156.0,8570.0,6101.0,6711.0,7258.0,7777.0,0.0,1500.0,2000.0,2000.0,2000.0,2000.0,0,
2791,360000.0,1,1,2,30,-1,-1,-1,-1,-1,0,8195.0,99996.0,795.0,1000.0,6398.0,9418.0,100496.0,799.0,1005.0,6398.0,3020.0,3040.0,0,
2792,360000.0,2,1,2,29,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2793,300000.0,1,2,1,29,-1,-1,-2,-2,-2,-2,1874.0,-200.0,-200.0,-200.0,-200.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2794,230000.0,2,2,1,30,2,0,-1,-1,-1,-1,9636.0,10152.0,1817.0,-828.0,6153.0,12663.0,1222.0,1837.0,0.0,7863.0,12675.0,2959.0,1,
2795,170000.0,2,2,1,33,-2,-2,-2,-2,-2,-2,4018.0,6302.0,6844.0,1467.0,4797.0,2659.0,6330.0,6844.0,1467.0,9594.0,2659.0,7076.0,0,
2796,170000.0,1,1,2,48,2,2,7,7,7,7,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2797,130000.0,1,1,2,27,-1,-1,-2,-2,-2,-2,1960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2798,20000.0,2,1,2,21,0,0,0,0,0,-1,17471.0,14129.0,13937.0,9429.0,1393.0,2055.0,1400.0,3500.0,1567.0,162.0,2055.0,0.0,0,
2799,50000.0,1,2,2,25,0,0,0,0,0,2,20636.0,17792.0,17422.0,17273.0,18827.0,16996.0,1604.0,1702.0,1500.0,2004.0,16.0,607.0,1,
2800,50000.0,2,2,2,35,0,0,0,0,0,-1,41657.0,47969.0,49131.0,38884.0,8144.0,8643.0,10000.0,11000.0,5000.0,1005.0,15000.0,7000.0,0,
2801,30000.0,2,2,2,22,0,0,0,0,0,0,28452.0,26145.0,26712.0,25350.0,17603.0,-780.0,2000.0,1400.0,0.0,500.0,0.0,1560.0,0,
2802,20000.0,1,2,2,38,0,0,0,0,0,0,16465.0,18470.0,18877.0,19604.0,19800.0,0.0,3000.0,1473.0,1200.0,396.0,0.0,0.0,0,
2803,20000.0,1,2,2,34,0,0,0,0,0,0,18351.0,17706.0,18831.0,18334.0,17280.0,15582.0,1304.0,1429.0,1608.0,346.0,312.0,318.0,1,
2804,240000.0,2,2,2,38,-2,-2,-2,-2,-2,-2,34752.0,30073.0,24315.0,3724.0,28347.0,11280.0,30073.0,24315.0,3724.0,28347.0,11280.0,31266.0,0,
2805,150000.0,2,1,2,37,0,0,0,0,0,0,127111.0,106956.0,106129.0,106531.0,107062.0,109938.0,3878.0,3794.0,3783.0,3892.0,4662.0,3500.0,0,
2806,230000.0,2,2,2,30,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2807,20000.0,1,1,2,27,-1,-1,2,-1,0,-1,1760.0,2699.0,1261.0,780.0,390.0,1320.0,2200.0,0.0,780.0,0.0,1320.0,0.0,0,
2808,60000.0,2,1,2,28,0,0,0,0,0,0,37878.0,35511.0,28894.0,21556.0,21494.0,21838.0,3000.0,2000.0,1600.0,3000.0,2800.0,0.0,0,
2809,70000.0,2,2,1,38,1,2,2,2,2,2,30175.0,31289.0,31678.0,32255.0,32890.0,33595.0,1900.0,1200.0,1400.0,1300.0,1400.0,1400.0,0,
2810,60000.0,1,1,2,26,0,0,0,0,0,0,29860.0,30576.0,31962.0,32444.0,32971.0,33721.0,1500.0,1900.0,1310.0,1200.0,1300.0,1500.0,0,
2811,80000.0,1,2,2,38,0,0,0,0,0,0,73171.0,76815.0,64814.0,66796.0,41622.0,46002.0,5000.0,4000.0,4000.0,2000.0,5000.0,1588.0,0,
2812,240000.0,1,1,1,53,0,0,0,0,0,0,232943.0,236437.0,133385.0,136654.0,136639.0,123951.0,9700.0,5000.0,5500.0,5500.0,5000.0,5000.0,0,
2813,1000.0,1,6,3,18,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2814,1000.0,1,6,3,18,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2815,70000.0,2,3,1,47,0,0,0,0,0,0,71392.0,70757.0,71451.0,70654.0,70965.0,71373.0,3200.0,3400.0,2900.0,2750.0,3152.0,2700.0,0,
2816,500000.0,1,1,2,27,0,0,0,0,0,0,252881.0,224633.0,486367.0,616836.0,250600.0,296217.0,30032.0,271636.0,30876.0,60044.0,50539.0,100562.0,0,
2817,30000.0,2,2,2,29,1,2,0,0,0,2,16493.0,15545.0,16557.0,16857.0,18121.0,18375.0,0.0,1275.0,575.0,1539.0,700.0,0.0,1,
2818,310000.0,1,2,1,39,0,0,0,0,0,0,238973.0,237196.0,233854.0,219409.0,216540.0,210675.0,10029.0,9218.0,10029.0,8049.0,8040.0,10059.0,0,
2819,500000.0,1,2,2,33,0,0,0,0,0,0,134503.0,114682.0,124240.0,131006.0,137911.0,119343.0,20031.0,20029.0,20058.0,20127.0,10000.0,10027.0,0,
2820,60000.0,2,2,2,34,0,0,0,0,0,0,59291.0,60720.0,59503.0,49305.0,28903.0,28577.0,3000.0,2267.0,1000.0,1100.0,1300.0,1025.0,0,
2821,20000.0,1,2,2,23,1,2,0,0,2,0,20235.0,17132.0,16856.0,16875.0,13454.0,10104.0,0.0,1200.0,1000.0,0.0,1000.0,10000.0,1,
2822,20000.0,2,1,2,25,-1,-1,-1,-1,-1,-2,2650.0,0.0,855.0,640.0,0.0,0.0,0.0,855.0,640.0,0.0,0.0,2742.0,0,
2823,50000.0,1,3,2,42,-1,-1,2,2,2,-1,550.0,1974.0,1250.0,1400.0,700.0,550.0,1974.0,0.0,700.0,0.0,550.0,1100.0,1,
2824,360000.0,2,1,2,27,1,-2,-1,-1,-1,-1,0.0,0.0,830.0,0.0,1271.0,179.0,0.0,830.0,0.0,1271.0,179.0,1970.0,0,
2825,320000.0,2,1,2,30,0,0,0,0,0,0,113801.0,90354.0,88467.0,79241.0,83530.0,90573.0,5017.0,4057.0,4014.0,8531.0,15005.0,5033.0,0,
2826,50000.0,1,1,2,27,-1,0,0,0,-1,-1,33567.0,0.0,28971.0,30437.0,14106.0,794.0,2034.0,0.0,2500.0,1024.0,397.0,21885.0,0,
2827,170000.0,1,2,1,48,0,0,0,0,0,0,137823.0,137199.0,136331.0,123913.0,122657.0,122225.0,5396.0,5000.0,5000.0,5000.0,5000.0,4000.0,0,
2828,100000.0,1,1,1,33,2,2,0,0,0,0,94257.0,78728.0,65747.0,67046.0,69938.0,74800.0,0.0,3100.0,3000.0,4000.0,6000.0,0.0,1,
2829,280000.0,1,1,2,33,-2,-2,-2,-2,-2,-2,640.0,-160.0,32060.0,3901.0,1276.0,-2.0,0.0,32220.0,3920.0,1282.0,2.0,3446.0,0,
2830,20000.0,1,2,1,43,1,2,2,2,2,0,6216.0,7268.0,7009.0,8102.0,7136.0,5243.0,1307.0,0.0,1400.0,0.0,182.0,400.0,0,
2831,30000.0,1,2,3,44,0,0,0,0,0,0,6289.0,9331.0,12380.0,15158.0,15760.0,18985.0,3173.0,3222.0,3000.0,1000.0,3500.0,2000.0,1,
2832,360000.0,2,2,2,27,-2,-2,-2,-2,-2,-2,1189.0,-11.0,-11.0,-11.0,-11.0,2339.0,0.0,0.0,0.0,0.0,2350.0,766.0,0,
2833,500000.0,2,3,2,29,0,0,0,0,0,0,110651.0,94609.0,95607.0,95276.0,90310.0,91229.0,3005.0,3027.0,6024.0,3003.0,2334.0,4087.0,0,
2834,1000.0,1,6,3,18,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2835,100000.0,2,3,1,39,1,-1,-1,-1,-1,-1,-5.0,580.0,2207.0,630.0,540.0,0.0,585.0,2207.0,630.0,540.0,0.0,0.0,0,
2836,200000.0,2,6,1,43,0,0,0,0,0,0,198595.0,194734.0,190447.0,187224.0,183641.0,178239.0,7003.0,7000.0,7000.0,6510.0,6550.0,6001.0,0,
2837,20000.0,1,2,2,37,2,2,2,-1,0,-1,3254.0,2522.0,0.0,780.0,390.0,390.0,2000.0,0.0,780.0,0.0,390.0,1680.0,1,
2838,90000.0,2,2,1,32,0,0,0,0,0,0,39664.0,24589.0,22677.0,20842.0,20545.0,20989.0,1657.0,1676.0,1554.0,805.0,846.0,651.0,0,
2839,90000.0,2,2,2,30,2,0,0,0,0,2,75620.0,75382.0,73980.0,75036.0,77094.0,75708.0,3300.0,3350.0,3300.0,5500.0,1600.0,3950.0,1,
2840,360000.0,2,1,2,26,-1,-1,-1,-1,-1,-1,7142.0,44008.0,21715.0,5064.0,9147.0,6068.0,44234.0,21823.0,5089.0,9192.0,6098.0,16495.0,0,
2841,180000.0,1,1,1,37,-1,0,0,0,0,0,121915.0,116093.0,99267.0,74324.0,47642.0,37957.0,7416.0,7038.0,7000.0,6000.0,5000.0,5000.0,0,
2842,300000.0,2,2,1,33,2,2,0,0,0,0,279065.0,273067.0,278910.0,283920.0,253113.0,246560.0,0.0,10638.0,10569.0,8809.0,8883.0,9960.0,1,
2843,50000.0,2,3,1,52,0,0,0,0,0,0,11463.0,12763.0,14149.0,15162.0,15463.0,15788.0,1500.0,1600.0,1252.0,553.0,574.0,747.0,0,
2844,30000.0,1,2,2,24,0,0,0,0,0,0,26931.0,27791.0,28792.0,29121.0,29368.0,13174.0,1598.0,1599.0,928.0,600.0,627.0,1500.0,0,
2845,70000.0,2,3,1,33,0,0,0,0,0,0,32405.0,22484.0,23169.0,23337.0,18265.0,18001.0,10580.0,8009.0,10004.0,5000.0,5000.0,5000.0,0,
2846,50000.0,2,2,2,51,0,0,0,0,0,0,57595.0,54503.0,51217.0,47919.0,44593.0,38475.0,1996.0,1804.0,1664.0,1560.0,1370.0,1335.0,0,
2847,210000.0,2,2,1,52,0,0,-1,0,-1,-1,5723.0,3386.0,8964.0,2241.0,2241.0,2241.0,1237.0,4482.0,0.0,2241.0,2241.0,2241.0,0,
2848,260000.0,2,1,1,31,0,0,0,0,0,0,263688.0,257381.0,260497.0,261593.0,264184.0,264598.0,8993.0,9501.0,9577.0,9584.0,10006.0,9269.0,0,
2849,110000.0,2,2,1,36,-1,-1,-1,-1,-1,-1,2002.0,1056.0,4680.0,880.0,880.0,880.0,1056.0,4756.0,880.0,880.0,880.0,880.0,1,
2850,50000.0,1,1,2,27,0,0,0,0,0,0,17541.0,18716.0,19098.0,3291.0,1855.0,540.0,1762.0,1144.0,66.0,37.0,158.0,390.0,0,
2851,180000.0,1,2,2,29,1,2,0,0,0,0,191262.0,183554.0,164619.0,133372.0,92101.0,60389.0,0.0,7100.0,5500.0,3500.0,3000.0,30000.0,0,
2852,10000.0,1,2,1,29,0,0,0,0,0,0,8275.0,8409.0,8600.0,9470.0,6690.0,9690.0,2800.0,2000.0,1500.0,900.0,3000.0,0.0,1,
2853,110000.0,1,2,2,27,0,0,0,0,0,0,103550.0,105089.0,107164.0,105988.0,108617.0,103497.0,6000.0,6000.0,4000.0,5000.0,4000.0,4000.0,0,
2854,400000.0,2,2,1,34,-1,-1,-1,-1,0,0,41305.0,206028.0,21153.0,15631.0,14417.0,12228.0,206032.0,21153.0,15948.0,10000.0,10000.0,22934.0,0,
2855,60000.0,2,2,2,23,1,2,2,0,0,0,45014.0,45698.0,39068.0,51205.0,54520.0,55964.0,1774.0,0.0,12858.0,4166.0,2350.0,3300.0,0,
2856,100000.0,2,2,1,31,0,0,0,0,0,0,75818.0,76887.0,78178.0,79858.0,74785.0,54849.0,2745.0,2939.0,3500.0,3000.0,1989.0,1987.0,0,
2857,350000.0,1,1,2,37,-2,-2,-2,-2,-2,-2,316.0,316.0,316.0,466.0,466.0,316.0,316.0,316.0,466.0,466.0,316.0,316.0,0,
2858,150000.0,1,1,1,30,1,-1,2,-1,-1,-1,-819.0,35457.0,819.0,2145.0,17000.0,23698.0,36276.0,0.0,2145.0,17000.0,23698.0,411.0,0,
2859,360000.0,1,1,2,29,0,0,0,0,0,0,205119.0,209680.0,213527.0,174907.0,126309.0,97746.0,8270.0,8423.0,6753.0,5139.0,5000.0,4000.0,0,
2860,500000.0,2,1,2,28,0,-1,-1,0,0,-2,27250.0,20000.0,19501.0,20000.0,0.0,0.0,20000.0,19501.0,1000.0,0.0,0.0,0.0,0,
2861,160000.0,2,1,2,23,0,0,0,0,0,-1,77947.0,78960.0,79594.0,49777.0,327.0,222.0,4000.0,3000.0,1000.0,0.0,222.0,2682.0,1,
2862,420000.0,1,2,2,44,0,0,0,0,0,0,13620.0,13002.0,9180.0,13965.0,10245.0,20199.0,2000.0,5000.0,5000.0,5000.0,10000.0,10000.0,0,
2863,500000.0,1,1,1,51,-2,-2,-2,-2,-2,-2,10063.0,10166.0,11579.0,68712.0,26476.0,8974.0,10395.0,11888.0,88612.0,26476.0,8974.0,11522.0,0,
2864,200000.0,2,2,1,49,-1,0,0,-1,0,0,75853.0,78983.0,133236.0,6574.0,2924.0,-626.0,6065.0,70538.0,6634.0,10.0,0.0,0.0,0,
2865,320000.0,1,1,1,52,0,0,0,0,0,0,293481.0,249201.0,232645.0,212184.0,204791.0,125974.0,10104.0,7216.0,10050.0,6313.0,4075.0,4033.0,0,
2866,20000.0,1,1,2,29,2,2,3,2,2,2,10512.0,12044.0,11562.0,11080.0,11700.0,12357.0,2000.0,0.0,0.0,800.0,1000.0,500.0,1,
2867,30000.0,1,2,2,26,0,0,0,0,0,2,27889.0,26990.0,24706.0,25022.0,26405.0,25861.0,2875.0,4900.0,2000.0,2100.0,0.0,2500.0,0,
2868,260000.0,2,1,1,38,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2869,100000.0,2,1,2,27,1,-1,-1,-1,-1,-1,-6.0,995.0,896.0,697.0,-302.0,999.0,2000.0,900.0,800.0,0.0,2300.0,1838.0,0,
2870,20000.0,1,2,2,29,0,0,0,-2,-2,-2,17208.0,18419.0,0.0,0.0,0.0,0.0,2055.0,0.0,0.0,0.0,0.0,0.0,0,
2871,50000.0,1,3,3,59,0,0,0,0,0,0,50739.0,50142.0,18894.0,18512.0,16853.0,18401.0,1500.0,1500.0,1000.0,1000.0,2000.0,1000.0,0,
2872,230000.0,2,2,2,41,0,0,0,0,0,0,38975.0,35294.0,39295.0,38459.0,40242.0,42495.0,5000.0,5000.0,5000.0,3000.0,5000.0,3000.0,0,
2873,20000.0,2,2,1,22,0,0,0,0,0,0,15749.0,16221.0,19836.0,14354.0,10962.0,9274.0,1500.0,5000.0,500.0,500.0,246.0,500.0,0,
2874,210000.0,1,2,2,28,-2,-2,-2,-2,-2,-2,198724.0,200500.0,0.0,0.0,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0,
2875,120000.0,2,3,1,38,0,0,0,0,0,0,117738.0,120127.0,119719.0,118042.0,120682.0,120491.0,5820.0,5670.0,4250.0,4450.0,4470.0,4150.0,0,
2876,50000.0,1,3,2,22,0,0,0,0,0,0,45803.0,46696.0,15287.0,7694.0,7921.0,8041.0,2400.0,1123.0,500.0,500.0,400.0,500.0,0,
2877,240000.0,1,2,1,44,-1,-1,-1,-1,0,-1,5428.0,9054.0,13158.0,6507.0,2955.0,1092.0,9064.0,13158.0,6860.0,2295.0,1092.0,2076.0,0,
2878,160000.0,2,2,2,33,-1,-1,-1,0,0,0,11859.0,0.0,11354.0,13012.0,17388.0,24140.0,0.0,11354.0,2000.0,6000.0,13000.0,11000.0,0,
2879,220000.0,1,1,2,28,0,0,0,0,0,0,22399.0,24203.0,24081.0,25356.0,20952.0,18340.0,3000.0,2000.0,2000.0,1000.0,1200.0,900.0,0,
2880,360000.0,1,1,1,40,0,0,2,-1,-1,-1,76584.0,85400.0,17295.0,8331.0,2643.0,6008.0,21358.0,86.0,8372.0,2656.0,6038.0,3325.0,0,
2881,450000.0,2,1,2,41,-1,-1,-1,-1,-1,-1,11343.0,75083.0,25273.0,85357.0,27745.0,1990.0,75459.0,25413.0,85784.0,27856.0,2000.0,1900.0,0,
2882,120000.0,2,3,2,53,2,0,0,2,0,0,66963.0,68780.0,70830.0,71557.0,73052.0,74502.0,3500.0,3800.0,2500.0,2804.0,2820.0,3000.0,1,
